,mavpackettype,time_usec,frequency,xacc,yacc,zacc,xgyro,ygyro,zgyro,temperature,time_elapsed
223,RAW_IMU,1959543394,25.0,44,-2,-1009,-7,-4,0,4528,00:32:39.543394
224,RAW_IMU,1959643428,25.0,41,-2,-1008,-2,14,0,4480,00:32:39.643428
225,RAW_IMU,1959743416,25.0,44,-2,-1010,-9,-2,0,4528,00:32:39.743416
226,RAW_IMU,1959843375,25.0,41,-2,-1007,0,12,1,4480,00:32:39.843375
227,RAW_IMU,1959943411,25.0,44,-2,-1011,-9,-1,0,4480,00:32:39.943411
228,RAW_IMU,1960043408,25.0,42,-2,-1009,-2,15,0,4480,00:32:40.043408
229,RAW_IMU,1960143376,25.0,43,-2,-1009,-5,-5,0,4528,00:32:40.143376
230,RAW_IMU,1962243361,50.0,41,-2,-1009,-4,15,0,4528,00:32:42.243361
231,RAW_IMU,1962343414,50.0,42,-3,-1008,-2,0,-1,4528,00:32:42.343414
232,RAW_IMU,1962443416,50.0,43,-3,-1010,-1,1,-1,4528,00:32:42.443416
233,RAW_IMU,1962543357,50.0,43,-2,-1010,-2,3,-1,4480,00:32:42.543357
234,RAW_IMU,1962643426,50.0,44,-3,-1009,-1,3,0,4528,00:32:42.643426
235,RAW_IMU,1962743419,50.0,43,-3,-1010,-1,1,0,4480,00:32:42.743419
236,RAW_IMU,1962843388,50.0,43,-3,-1009,-2,1,0,4528,00:32:42.843388
237,RAW_IMU,1962943423,50.0,43,-3,-1009,-1,1,0,4480,00:32:42.943423
238,RAW_IMU,1963043426,50.0,43,-3,-1010,-2,2,-1,4528,00:32:43.043426
239,RAW_IMU,1963143360,50.0,43,-3,-1009,-3,3,0,4528,00:32:43.143360
240,RAW_IMU,1965243410,75.0,43,-2,-1009,-3,7,0,4528,00:32:45.243410
241,RAW_IMU,1965343366,75.0,44,-3,-1010,-4,-7,-1,4528,00:32:45.343366
242,RAW_IMU,1965443422,75.0,42,-2,-1007,-3,21,1,4528,00:32:45.443422
243,RAW_IMU,1965543435,75.0,44,-2,-1009,-4,-9,-1,4528,00:32:45.543435
244,RAW_IMU,1965643389,75.0,41,-2,-1007,-4,19,0,4480,00:32:45.643389
245,RAW_IMU,1965743415,75.0,44,-2,-1010,-4,-10,-1,4528,00:32:45.743415
246,RAW_IMU,1965843417,75.0,43,-3,-1009,-8,23,0,4528,00:32:45.843417
247,RAW_IMU,1965943401,75.0,43,-2,-1010,-2,-11,0,4480,00:32:45.943401
248,RAW_IMU,1966043346,75.0,41,-2,-1009,-4,20,1,4480,00:32:46.043346
249,RAW_IMU,1966143390,75.0,44,-2,-1010,-5,-10,0,4528,00:32:46.143390
250,RAW_IMU,1968243411,100.0,42,-2,-1009,-3,19,-1,4528,00:32:48.243411
251,RAW_IMU,1968343411,100.0,43,-1,-1009,-2,3,-1,4480,00:32:48.343411
252,RAW_IMU,1968443376,100.0,42,-1,-1009,-2,7,0,4528,00:32:48.443376
253,RAW_IMU,1968543434,100.0,42,-1,-1009,-1,7,-1,4528,00:32:48.543434
254,RAW_IMU,1968643409,100.0,42,-2,-1008,-2,6,-1,4528,00:32:48.643409
255,RAW_IMU,1968743364,100.0,43,-3,-1009,-3,6,-1,4528,00:32:48.743364
256,RAW_IMU,1968843408,100.0,42,-1,-1009,-2,8,-1,4480,00:32:48.843408
257,RAW_IMU,1968943406,100.0,43,-2,-1008,-3,6,-1,4528,00:32:48.943406
258,RAW_IMU,1969043369,100.0,42,-2,-1009,-2,6,0,4480,00:32:49.043369
259,RAW_IMU,1969143421,100.0,43,-1,-1009,-2,6,0,4480,00:32:49.143421
260,RAW_IMU,1971243411,125.0,42,-2,-1009,-1,4,-1,4528,00:32:51.243411
261,RAW_IMU,1971343413,125.0,43,-2,-1008,-8,8,0,4528,00:32:51.343413
262,RAW_IMU,1971443390,125.0,42,-2,-1009,-2,3,0,4480,00:32:51.443390
263,RAW_IMU,1971543428,125.0,43,-2,-1008,-8,7,0,4528,00:32:51.543428
264,RAW_IMU,1971643408,125.0,42,-2,-1009,-2,3,0,4480,00:32:51.643408
265,RAW_IMU,1971743377,125.0,43,-1,-1008,-8,8,0,4480,00:32:51.743377
266,RAW_IMU,1971843411,125.0,42,-2,-1009,-2,4,0,4480,00:32:51.843411
267,RAW_IMU,1971943425,125.0,43,-2,-1009,-8,8,0,4528,00:32:51.943425
268,RAW_IMU,1972043407,125.0,42,-2,-1009,-2,4,0,4528,00:32:52.043407
269,RAW_IMU,1972143427,125.0,43,-2,-1008,-8,7,0,4480,00:32:52.143427
270,RAW_IMU,1974243423,150.0,42,-2,-1010,-3,2,0,4528,00:32:54.243423
271,RAW_IMU,1974343426,150.0,42,-2,-1009,-3,2,-1,4528,00:32:54.343426
272,RAW_IMU,1974443364,150.0,43,-2,-1009,-4,3,0,4480,00:32:54.443364
273,RAW_IMU,1974543428,150.0,42,-2,-1010,-2,2,-1,4480,00:32:54.543428
274,RAW_IMU,1974643411,150.0,42,-2,-1010,-2,2,-1,4528,00:32:54.643411
275,RAW_IMU,1974743384,150.0,42,-2,-1009,-2,0,-1,4528,00:32:54.743384
276,RAW_IMU,1974843409,150.0,43,-2,-1009,-3,1,0,4528,00:32:54.843409
277,RAW_IMU,1974943412,150.0,42,-2,-1009,-4,3,0,4528,00:32:54.943412
278,RAW_IMU,1975043462,150.0,42,-2,-1009,-1,1,0,4528,00:32:55.043462
279,RAW_IMU,1975143411,150.0,42,-2,-1009,-2,2,0,4528,00:32:55.143411
280,RAW_IMU,1977243396,175.0,43,-2,-1008,-5,7,0,4480,00:32:57.243396
281,RAW_IMU,1977343408,175.0,42,-2,-1009,-5,6,0,4528,00:32:57.343408
282,RAW_IMU,1977443420,175.0,43,-2,-1008,-5,7,0,4528,00:32:57.443420
283,RAW_IMU,1977543367,175.0,42,-3,-1009,-5,4,0,4480,00:32:57.543367
284,RAW_IMU,1977643413,175.0,43,-2,-1008,-6,6,0,4480,00:32:57.643413
285,RAW_IMU,1977743426,175.0,42,-1,-1009,-5,7,0,4528,00:32:57.743426
286,RAW_IMU,1977843408,175.0,43,-2,-1009,-6,5,0,4528,00:32:57.843408
287,RAW_IMU,1977943402,175.0,42,-2,-1009,-4,6,0,4480,00:32:57.943402
288,RAW_IMU,1978043421,175.0,43,-2,-1008,-6,6,0,4480,00:32:58.043421
289,RAW_IMU,1978143433,175.0,42,-2,-1010,-5,7,0,4528,00:32:58.143433
290,RAW_IMU,1980243435,200.0,42,-2,-1008,-6,9,0,4528,00:33:00.243435
